entity,type,source
early 19th century,DATE,https://en.wikipedia.org/wiki/Royal_Society
DC,GPE,https://en.wikipedia.org/wiki/Royal_Society
Christianopolis,GPE,https://en.wikipedia.org/wiki/Royal_Society
1777,DATE,https://en.wikipedia.org/wiki/Royal_Society
Academy,ORG,https://en.wikipedia.org/wiki/Royal_Society
20 May,DATE,https://en.wikipedia.org/wiki/Royal_Society
1780,DATE,https://en.wikipedia.org/wiki/Royal_Society
8 March 2017,DATE,https://en.wikipedia.org/wiki/Royal_Society
Lisa Jardine,PERSON,https://en.wikipedia.org/wiki/Royal_Society
The Royal Society,ORG,https://en.wikipedia.org/wiki/Royal_Society
R. M.,PERSON,https://en.wikipedia.org/wiki/Royal_Society
November 1939,DATE,https://en.wikipedia.org/wiki/Royal_Society
British Academy,ORG,https://en.wikipedia.org/wiki/Royal_Society
Thomas,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Royal Society Open Science,ORG,https://en.wikipedia.org/wiki/Royal_Society
Cassini,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Science Policy Centre,ORG,https://en.wikipedia.org/wiki/Royal_Society
Morton,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Sarah,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the eighteenth century,DATE,https://en.wikipedia.org/wiki/Royal_Society
Yates,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Open Biology,ORG,https://en.wikipedia.org/wiki/Royal_Society
2 August 2023,DATE,https://en.wikipedia.org/wiki/Royal_Society
William Croone,PERSON,https://en.wikipedia.org/wiki/Royal_Society
8 February 2026,DATE,https://en.wikipedia.org/wiki/Royal_Society
Tho. Sprat,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Francis Bacon's,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1938,DATE,https://en.wikipedia.org/wiki/Royal_Society
Charles II,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Hans Sloane.[28,PERSON,https://en.wikipedia.org/wiki/Royal_Society
22 May 2013,DATE,https://en.wikipedia.org/wiki/Royal_Society
Adrian Smith,PERSON,https://en.wikipedia.org/wiki/Royal_Society
7 January 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
the University Research Fellowships,ORG,https://en.wikipedia.org/wiki/Royal_Society
Ellis Rubinstein,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Fischer,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Charles Babbage,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Oxford,ORG,https://en.wikipedia.org/wiki/Royal_Society
the 18th century,DATE,https://en.wikipedia.org/wiki/Royal_Society
Magdalene College,ORG,https://en.wikipedia.org/wiki/Royal_Society
the Late Seventeenth Century,DATE,https://en.wikipedia.org/wiki/Royal_Society
1 December 2025.[76,DATE,https://en.wikipedia.org/wiki/Royal_Society
UK Young Academy,ORG,https://en.wikipedia.org/wiki/Royal_Society
Robinson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1800,DATE,https://en.wikipedia.org/wiki/Royal_Society
royalsociety.org,ORG,https://en.wikipedia.org/wiki/Royal_Society
6 November 2004,DATE,https://en.wikipedia.org/wiki/Royal_Society
the Society of Antiquaries of London,ORG,https://en.wikipedia.org/wiki/Royal_Society
Gresham,PERSON,https://en.wikipedia.org/wiki/Royal_Society
five years,DATE,https://en.wikipedia.org/wiki/Royal_Society
2001 to 2004,DATE,https://en.wikipedia.org/wiki/Royal_Society
17 December 1900 – 3 April 1998,DATE,https://en.wikipedia.org/wiki/Royal_Society
19 March 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
14 April 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
James South,PERSON,https://en.wikipedia.org/wiki/Royal_Society
William,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Proceedings of the Royal Society,ORG,https://en.wikipedia.org/wiki/Royal_Society
1867,DATE,https://en.wikipedia.org/wiki/Royal_Society
Paris,GPE,https://en.wikipedia.org/wiki/Royal_Society
England,GPE,https://en.wikipedia.org/wiki/Royal_Society
18 December 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
10 April 2016,DATE,https://en.wikipedia.org/wiki/Royal_Society
1950,DATE,https://en.wikipedia.org/wiki/Royal_Society
Isaac Marcombes,PERSON,https://en.wikipedia.org/wiki/Royal_Society
29 March 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
1660,DATE,https://en.wikipedia.org/wiki/Royal_Society
Joseph Banks,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Daniel Wray,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the United Nations,ORG,https://en.wikipedia.org/wiki/Royal_Society
The Royal Society Enterprise Fund,ORG,https://en.wikipedia.org/wiki/Royal_Society
"the ""Royal Society of London",ORG,https://en.wikipedia.org/wiki/Royal_Society
Frances,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Walter K.,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Stephanie,PERSON,https://en.wikipedia.org/wiki/Royal_Society
10 May 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
David Baulcombe,PERSON,https://en.wikipedia.org/wiki/Royal_Society
23 April 1663,DATE,https://en.wikipedia.org/wiki/Royal_Society
16 May 2013,DATE,https://en.wikipedia.org/wiki/Royal_Society
1996,DATE,https://en.wikipedia.org/wiki/Royal_Society
Financial Times,ORG,https://en.wikipedia.org/wiki/Royal_Society
the UK Government,ORG,https://en.wikipedia.org/wiki/Royal_Society
The Historical Journal.,ORG,https://en.wikipedia.org/wiki/Royal_Society
2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
1946,DATE,https://en.wikipedia.org/wiki/Royal_Society
Isis,ORG,https://en.wikipedia.org/wiki/Royal_Society
two-month,DATE,https://en.wikipedia.org/wiki/Royal_Society
Jonathan Swift,PERSON,https://en.wikipedia.org/wiki/Royal_Society
The same year,DATE,https://en.wikipedia.org/wiki/Royal_Society
Wagner,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Martin Folkes,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Commonwealth,GPE,https://en.wikipedia.org/wiki/Royal_Society
1738,DATE,https://en.wikipedia.org/wiki/Royal_Society
a Government Fund,ORG,https://en.wikipedia.org/wiki/Royal_Society
D.C.,GPE,https://en.wikipedia.org/wiki/Royal_Society
BBC Radio 4,ORG,https://en.wikipedia.org/wiki/Royal_Society
3 December 2024,DATE,https://en.wikipedia.org/wiki/Royal_Society
Academy of Medical Sciences,ORG,https://en.wikipedia.org/wiki/Royal_Society
Lyons,PERSON,https://en.wikipedia.org/wiki/Royal_Society
3 June 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
Francis Tallents,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Vaughan,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Sprat,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Robert Boyle,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Anjana,PERSON,https://en.wikipedia.org/wiki/Royal_Society
around 1615,DATE,https://en.wikipedia.org/wiki/Royal_Society
Girton,PERSON,https://en.wikipedia.org/wiki/Royal_Society
5 December 2023,DATE,https://en.wikipedia.org/wiki/Royal_Society
23 March 2006,DATE,https://en.wikipedia.org/wiki/Royal_Society
"1967.
21st century",DATE,https://en.wikipedia.org/wiki/Royal_Society
approximately 1645 onwards.[10,DATE,https://en.wikipedia.org/wiki/Royal_Society
each year.[37,DATE,https://en.wikipedia.org/wiki/Royal_Society
David A. Kronick,PERSON,https://en.wikipedia.org/wiki/Royal_Society
non-Commonwealth nations,ORG,https://en.wikipedia.org/wiki/Royal_Society
9 June 2008,DATE,https://en.wikipedia.org/wiki/Royal_Society
1958,DATE,https://en.wikipedia.org/wiki/Royal_Society
George III,PERSON,https://en.wikipedia.org/wiki/Royal_Society
August 2020,DATE,https://en.wikipedia.org/wiki/Royal_Society
Jean-Baptiste du Hamel,PERSON,https://en.wikipedia.org/wiki/Royal_Society
2010,DATE,https://en.wikipedia.org/wiki/Royal_Society
the Council of the Royal Society.[49,ORG,https://en.wikipedia.org/wiki/Royal_Society
Hardwicke,PERSON,https://en.wikipedia.org/wiki/Royal_Society
15 July 1662,DATE,https://en.wikipedia.org/wiki/Royal_Society
the early years,DATE,https://en.wikipedia.org/wiki/Royal_Society
Science & Diplomacy,ORG,https://en.wikipedia.org/wiki/Royal_Society
1860,DATE,https://en.wikipedia.org/wiki/Royal_Society
3 May 2013,DATE,https://en.wikipedia.org/wiki/Royal_Society
Ryan,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Douglas,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Charles III,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Robert Hooke,PERSON,https://en.wikipedia.org/wiki/Royal_Society
August 1662,DATE,https://en.wikipedia.org/wiki/Royal_Society
James Bradley,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1850,DATE,https://en.wikipedia.org/wiki/Royal_Society
Times Online,ORG,https://en.wikipedia.org/wiki/Royal_Society
the Kavli Foundation.[90,ORG,https://en.wikipedia.org/wiki/Royal_Society
24 March 2015,DATE,https://en.wikipedia.org/wiki/Royal_Society
Antarctica,LOC,https://en.wikipedia.org/wiki/Royal_Society
1705,DATE,https://en.wikipedia.org/wiki/Royal_Society
John Hadley,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Garter,PERSON,https://en.wikipedia.org/wiki/Royal_Society
5 September 2015,DATE,https://en.wikipedia.org/wiki/Royal_Society
Gresham College.[12,ORG,https://en.wikipedia.org/wiki/Royal_Society
Oxford,GPE,https://en.wikipedia.org/wiki/Royal_Society
April 1939,DATE,https://en.wikipedia.org/wiki/Royal_Society
17 August 2012,DATE,https://en.wikipedia.org/wiki/Royal_Society
Marie Boas,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Jan. 2001,DATE,https://en.wikipedia.org/wiki/Royal_Society
28 November 2022,DATE,https://en.wikipedia.org/wiki/Royal_Society
Margery Purver,PERSON,https://en.wikipedia.org/wiki/Royal_Society
20 May 2012,DATE,https://en.wikipedia.org/wiki/Royal_Society
Yale University Press,ORG,https://en.wikipedia.org/wiki/Royal_Society
20 February 2018,DATE,https://en.wikipedia.org/wiki/Royal_Society
8 July 2019,DATE,https://en.wikipedia.org/wiki/Royal_Society
2014,DATE,https://en.wikipedia.org/wiki/Royal_Society
MacLeod,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the British Museum,ORG,https://en.wikipedia.org/wiki/Royal_Society
19 June 2010,DATE,https://en.wikipedia.org/wiki/Royal_Society
27 December 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
2000,DATE,https://en.wikipedia.org/wiki/Royal_Society
Benjamin Wilson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Bluhm,PERSON,https://en.wikipedia.org/wiki/Royal_Society
John Evelyn,PERSON,https://en.wikipedia.org/wiki/Royal_Society
"The Royal Society, the Foreign Secretary, and International Relations",ORG,https://en.wikipedia.org/wiki/Royal_Society
Seventeenth-Century,DATE,https://en.wikipedia.org/wiki/Royal_Society
August 1866,DATE,https://en.wikipedia.org/wiki/Royal_Society
21 June 2010.[91,DATE,https://en.wikipedia.org/wiki/Royal_Society
17 March 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
2020,DATE,https://en.wikipedia.org/wiki/Royal_Society
Hunter,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1740,DATE,https://en.wikipedia.org/wiki/Royal_Society
Bacon,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Oldenburg,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Royal Society's,ORG,https://en.wikipedia.org/wiki/Royal_Society
Skytte,PERSON,https://en.wikipedia.org/wiki/Royal_Society
6 November 2018,DATE,https://en.wikipedia.org/wiki/Royal_Society
Royal Society,ORG,https://en.wikipedia.org/wiki/Royal_Society
1722,DATE,https://en.wikipedia.org/wiki/Royal_Society
1 June 1876,DATE,https://en.wikipedia.org/wiki/Royal_Society
John Wilkins,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the 18th-Century,DATE,https://en.wikipedia.org/wiki/Royal_Society
the United Kingdom's,GPE,https://en.wikipedia.org/wiki/Royal_Society
1657,DATE,https://en.wikipedia.org/wiki/Royal_Society
3 December 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
1948,DATE,https://en.wikipedia.org/wiki/Royal_Society
Royal Institution,ORG,https://en.wikipedia.org/wiki/Royal_Society
7 December 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
Marjory Stephenson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the middle of the 18th century,DATE,https://en.wikipedia.org/wiki/Royal_Society
Ben Jonson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Biology Letters,ORG,https://en.wikipedia.org/wiki/Royal_Society
5 February 2023,DATE,https://en.wikipedia.org/wiki/Royal_Society
December 2025,DATE,https://en.wikipedia.org/wiki/Royal_Society
7 February 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
9 March 2023,DATE,https://en.wikipedia.org/wiki/Royal_Society
Council,ORG,https://en.wikipedia.org/wiki/Royal_Society
Sorrenson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Pyrrho Investments,ORG,https://en.wikipedia.org/wiki/Royal_Society
14 December 2016,DATE,https://en.wikipedia.org/wiki/Royal_Society
3 July 2013,DATE,https://en.wikipedia.org/wiki/Royal_Society
Gresham,GPE,https://en.wikipedia.org/wiki/Royal_Society
Today,DATE,https://en.wikipedia.org/wiki/Royal_Society
Newton,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Martin,PERSON,https://en.wikipedia.org/wiki/Royal_Society
London Royal Society,ORG,https://en.wikipedia.org/wiki/Royal_Society
11 April 1998,DATE,https://en.wikipedia.org/wiki/Royal_Society
"The Royal Society""",ORG,https://en.wikipedia.org/wiki/Royal_Society
22 April 1663,DATE,https://en.wikipedia.org/wiki/Royal_Society
21 April 2025,DATE,https://en.wikipedia.org/wiki/Royal_Society
the Royal Society’s,ORG,https://en.wikipedia.org/wiki/Royal_Society
seven years,DATE,https://en.wikipedia.org/wiki/Royal_Society
a couple of days before,DATE,https://en.wikipedia.org/wiki/Royal_Society
a Charters Committee,ORG,https://en.wikipedia.org/wiki/Royal_Society
26 October 1710.[27,DATE,https://en.wikipedia.org/wiki/Royal_Society
13 May 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
Parliament of the United Kingdom,ORG,https://en.wikipedia.org/wiki/Royal_Society
1647,DATE,https://en.wikipedia.org/wiki/Royal_Society
2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
JOC/EFR:,ORG,https://en.wikipedia.org/wiki/Royal_Society
Ahuja,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1960,DATE,https://en.wikipedia.org/wiki/Royal_Society
2008,DATE,https://en.wikipedia.org/wiki/Royal_Society
Thomas Birch,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1646,DATE,https://en.wikipedia.org/wiki/Royal_Society
12 July 2014,DATE,https://en.wikipedia.org/wiki/Royal_Society
24 March 2014,DATE,https://en.wikipedia.org/wiki/Royal_Society
Franklin,PERSON,https://en.wikipedia.org/wiki/Royal_Society
YouTube,ORG,https://en.wikipedia.org/wiki/Royal_Society
the early 17th century,DATE,https://en.wikipedia.org/wiki/Royal_Society
Cambridge University Press,ORG,https://en.wikipedia.org/wiki/Royal_Society
Notes and Records,ORG,https://en.wikipedia.org/wiki/Royal_Society
8 January 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
Stephen Pumphrey,PERSON,https://en.wikipedia.org/wiki/Royal_Society
15 June 2013,DATE,https://en.wikipedia.org/wiki/Royal_Society
London,GPE,https://en.wikipedia.org/wiki/Royal_Society
Hooke,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1839,DATE,https://en.wikipedia.org/wiki/Royal_Society
Carré,PERSON,https://en.wikipedia.org/wiki/Royal_Society
The Catholic University of America Press,ORG,https://en.wikipedia.org/wiki/Royal_Society
15 September 2010,DATE,https://en.wikipedia.org/wiki/Royal_Society
Seventeenth- and Eighteenth-Century,DATE,https://en.wikipedia.org/wiki/Royal_Society
Francis Bacon,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Samuel Chapman,PERSON,https://en.wikipedia.org/wiki/Royal_Society
The Royal Society of London for Improving Natural Knowledge,ORG,https://en.wikipedia.org/wiki/Royal_Society
Henderson,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Julie Maxton DBE.[79,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Jonathan Sumption,PERSON,https://en.wikipedia.org/wiki/Royal_Society
Willoughby,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1661,DATE,https://en.wikipedia.org/wiki/Royal_Society
7 July 2004.[17,DATE,https://en.wikipedia.org/wiki/Royal_Society
14 November 2014,DATE,https://en.wikipedia.org/wiki/Royal_Society
27 September 2010,DATE,https://en.wikipedia.org/wiki/Royal_Society
1703,DATE,https://en.wikipedia.org/wiki/Royal_Society
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/Royal_Society
5 December 2014,DATE,https://en.wikipedia.org/wiki/Royal_Society
'60s,DATE,https://en.wikipedia.org/wiki/Royal_Society
Royal Society Publishing,ORG,https://en.wikipedia.org/wiki/Royal_Society
Crown,ORG,https://en.wikipedia.org/wiki/Royal_Society
Hall,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1 June 2010,DATE,https://en.wikipedia.org/wiki/Royal_Society
Aug 1960,DATE,https://en.wikipedia.org/wiki/Royal_Society
the Crown Estates,ORG,https://en.wikipedia.org/wiki/Royal_Society
Robert Moray,PERSON,https://en.wikipedia.org/wiki/Royal_Society
May 2021,DATE,https://en.wikipedia.org/wiki/Royal_Society
24 February 2012,DATE,https://en.wikipedia.org/wiki/Royal_Society
"""Philosophical Society of Oxford",ORG,https://en.wikipedia.org/wiki/Royal_Society
the Royal Society of London,ORG,https://en.wikipedia.org/wiki/Royal_Society
Richard,PERSON,https://en.wikipedia.org/wiki/Royal_Society
1764,DATE,https://en.wikipedia.org/wiki/Royal_Society
1998,DATE,https://en.wikipedia.org/wiki/Royal_Society
Boyle,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the Royal Society of London for the Improvement of Natural Knowledge,ORG,https://en.wikipedia.org/wiki/Royal_Society
November 1778,DATE,https://en.wikipedia.org/wiki/Royal_Society
Melinda Mills.[52,PERSON,https://en.wikipedia.org/wiki/Royal_Society
The Library Quarterly,ORG,https://en.wikipedia.org/wiki/Royal_Society
Walter Hayman,PERSON,https://en.wikipedia.org/wiki/Royal_Society
5 December 2009,DATE,https://en.wikipedia.org/wiki/Royal_Society
Crest,PERSON,https://en.wikipedia.org/wiki/Royal_Society
National Museum of Australia,ORG,https://en.wikipedia.org/wiki/Royal_Society
The Government Fund,ORG,https://en.wikipedia.org/wiki/Royal_Society
Melchisédech Thévenot,PERSON,https://en.wikipedia.org/wiki/Royal_Society
the Royal Society.[11,ORG,https://en.wikipedia.org/wiki/Royal_Society
The Prince of Wales.[3],PERSON,https://en.wikipedia.org/wiki/Royal_Society
University of Cambridge,ORG,https://en.wikipedia.org/wiki/Royal_Society
